,score_home,score_away,spread_favorite,spread_covered,over_under_line,over_under_result,home_team_fav,home_win%,home_team_ppg,home_team_oppg,home_p_diff,away_win%,away_team_ppg,away_team_oppg,away_p_diff,home_win_exp,away_win_exp
3464,21,7,-10.5,1,44.0,0,1,0.556,26.67,19.33,7.34,0.25,17.12,25.25,-8.13,0.864,0.101
3465,13,17,-2.0,0,42.0,0,1,0.625,22.25,20.62,1.63,0.625,25.0,17.25,7.75,0.606,0.889
3466,20,16,-3.0,1,43.0,0,1,0.75,20.25,15.75,4.5,0.625,26.38,18.88,7.5,0.794,0.871
3467,55,14,-9.5,1,54.0,1,1,0.625,27.75,23.88,3.87,0.375,22.5,27.75,-5.25,0.709,0.226
3468,17,31,-7.5,1,45.0,1,0,0.111,15.67,27.89,-12.22,0.667,25.56,21.67,3.89,0.037,0.722
3469,24,27,-6.0,0,49.5,1,1,0.5,28.38,24.75,3.63,0.5,21.0,22.25,-1.25,0.693,0.419
3470,20,13,-4.5,0,47.0,0,0,0.111,17.11,28.0,-10.89,0.667,27.56,24.33,3.23,0.057,0.677
3471,17,41,-13.0,1,51.0,1,0,0.0,16.12,26.38,-10.26,0.75,30.62,23.12,7.5,0.059,0.843
3472,38,17,-9.0,1,45.0,1,1,0.625,25.25,21.75,3.5,0.375,22.25,26.12,-3.87,0.703,0.282
3473,17,27,-3.5,1,47.0,0,0,0.125,18.75,30.62,-11.87,0.25,24.0,27.62,-3.62,0.054,0.303
3474,45,21,-7.0,1,48.5,1,1,0.75,29.25,22.12,7.13,0.33299999999999996,19.67,26.22,-6.55,0.839,0.161
3475,22,9,-4.0,1,41.0,0,1,0.556,25.22,19.0,6.22,0.556,21.22,20.22,1.0,0.833,0.567
3476,14,6,-1.0,0,41.5,0,0,0.889,24.78,18.89,5.89,0.778,20.22,15.78,4.44,0.823,0.791
3477,17,19,-2.5,0,47.0,0,0,0.3,19.8,28.1,-8.3,0.33299999999999996,24.33,26.44,-2.11,0.116,0.38
3478,21,13,-2.5,1,46.5,0,1,0.33299999999999996,21.56,30.78,-9.22,0.444,18.67,22.11,-3.44,0.108,0.281
3479,7,23,-4.5,0,42.0,0,1,0.667,23.22,19.11,4.11,0.444,22.89,21.89,1.0,0.749,0.563
3480,53,20,-4.5,1,55.5,1,1,0.667,30.78,22.78,8.0,0.778,31.0,22.0,9.0,0.858,0.885
3481,20,42,-3.0,0,59.0,1,1,0.667,32.22,23.44,8.78,0.778,31.22,22.0,9.22,0.872,0.89
3482,24,20,-1.0,0,43.5,1,0,0.667,24.11,16.78,7.33,0.667,26.67,21.22,5.45,0.883,0.79
3483,10,27,-8.5,0,51.5,0,1,0.444,27.89,25.0,2.89,0.556,21.89,23.44,-1.55,0.657,0.403
3484,10,16,-4.0,1,45.0,0,0,0.33299999999999996,21.67,27.44,-5.77,0.556,21.67,22.44,-0.77,0.201,0.451
3485,13,6,-10.5,0,45.5,0,1,0.556,22.78,20.67,2.11,0.0,16.22,28.0,-11.78,0.634,0.043
3486,22,7,-8.0,0,50.0,0,0,0.33299999999999996,18.11,27.89,-9.78,0.778,31.78,22.44,9.34,0.077,0.889
3487,7,27,-6.5,0,46.0,0,1,0.33299999999999996,21.89,25.44,-3.55,0.111,18.56,30.22,-11.66,0.295,0.055
3488,24,27,-7.0,0,46.0,1,0,0.222,16.0,24.78,-8.78,0.6,26.1,23.9,2.2,0.081,0.626
3489,24,20,-7.5,0,42.0,1,0,0.0,15.2,26.5,-11.3,0.7,24.1,17.1,7.0,0.043,0.871
3490,24,26,-3.0,0,48.5,1,1,0.4,23.8,25.5,-1.7,0.6,21.6,19.5,2.1,0.4,0.639
3491,21,13,-4.0,1,46.5,0,1,0.4,21.5,29.0,-7.5,0.2,19.4,27.9,-8.5,0.147,0.109
3492,39,36,-6.5,0,47.5,1,1,0.7,29.3,22.4,6.9,0.6,24.9,18.0,6.9,0.831,0.862
3493,13,22,-3.0,0,44.5,0,1,0.5,22.9,20.4,2.5,0.6,22.4,22.1,0.3,0.658,0.519
3494,23,3,-13.0,1,49.5,0,1,0.6,31.0,25.3,5.7,0.1,15.8,28.2,-12.4,0.774,0.036
3495,21,24,-7.5,0,49.5,0,0,0.4,18.1,22.0,-3.9,0.7,33.0,22.5,10.5,0.253,0.909
3496,34,9,-7.5,1,47.5,0,1,0.8,32.3,21.8,10.5,0.7,18.8,15.6,3.2,0.913,0.729
3497,28,31,-4.0,0,49.0,1,0,0.3,20.5,26.3,-5.8,0.7,26.1,21.2,4.9,0.192,0.769
3498,43,24,-11.0,1,49.0,1,1,0.7,29.9,25.1,4.8,0.2,16.8,25.0,-8.2,0.741,0.097
3499,27,24,-4.0,0,43.5,1,1,0.6,21.8,19.2,2.6,0.4,18.5,25.8,-7.3,0.67,0.131
3500,17,13,-9.0,0,44.0,0,1,0.6,21.1,21.2,-0.1,0.3,20.4,25.6,-5.2,0.493,0.213
3501,19,3,-7.5,1,41.5,0,1,0.6,26.0,21.5,4.5,0.9,23.7,17.6,6.1,0.75,0.84
3502,38,3,-2.5,1,42.5,0,1,0.5,20.0,20.4,-0.4,0.2,17.4,26.5,-9.1,0.473,0.084
3503,27,34,-2.5,0,50.5,1,1,0.4,26.1,25.2,0.9,0.6,26.1,18.1,8.0,0.552,0.889
3504,10,33,-3.0,0,57.0,0,1,0.727,26.55,21.82,4.73,0.727,31.09,25.0,6.09,0.758,0.789
3505,34,17,-7.5,1,46.0,1,1,0.636,17.91,17.27,0.64,0.455,21.45,27.55,-6.1,0.548,0.188
3506,3,19,-1.0,0,40.5,0,1,0.636,20.73,20.45,0.28,0.636,25.36,19.82,5.54,0.519,0.804
3507,29,18,-1.5,0,45.0,1,0,0.364,23.82,25.55,-1.73,0.818,21.82,17.73,4.09,0.399,0.759
3508,33,34,-6.5,0,46.0,1,1,0.636,26.82,18.91,7.91,0.636,22.27,19.64,2.63,0.881,0.669
3509,26,10,-3.0,1,42.0,0,1,0.545,21.64,18.82,2.82,0.636,22.0,19.91,2.09,0.685,0.636
3510,26,21,-3.0,1,58.0,0,1,0.727,32.18,22.36,9.82,0.818,32.45,20.64,11.81,0.899,0.937
3511,45,21,-7.0,1,42.5,1,1,0.455,22.0,20.55,1.45,0.182,17.45,26.64,-9.19,0.595,0.083
3512,49,27,-7.5,1,49.0,1,1,0.636,30.27,23.27,7.0,0.273,19.73,24.82,-5.09,0.828,0.213
3513,25,24,-3.0,0,44.0,1,0,0.091,14.64,27.73,-13.09,0.273,21.18,26.73,-5.55,0.027,0.206
3514,16,29,-1.0,0,49.5,0,1,0.636,23.73,17.73,6.0,0.727,30.18,23.64,6.54,0.836,0.812
3515,31,13,-2.5,1,41.5,1,1,0.364,18.36,22.18,-3.82,0.273,19.55,27.27,-7.72,0.259,0.128
3516,32,35,-3.5,0,54.5,1,1,0.636,26.18,23.91,2.27,0.364,26.18,26.0,0.18,0.63,0.51
3517,52,0,-6.5,1,43.0,1,1,0.364,19.0,25.91,-6.91,0.091,16.0,25.91,-9.91,0.146,0.063
3518,13,14,-6.0,0,43.5,0,0,0.182,18.82,27.27,-8.45,0.636,22.36,21.27,1.09,0.106,0.57
3519,13,16,-6.5,0,41.5,0,0,0.182,16.09,27.55,-11.46,0.545,25.91,19.91,6.0,0.045,0.819
3520,28,41,-3.5,1,50.0,1,0,0.41700000000000004,21.08,28.08,-7.0,0.667,25.17,22.75,2.42,0.158,0.643
3521,17,14,-2.5,0,41.0,0,0,0.75,21.5,18.67,2.83,0.583,23.08,18.67,4.41,0.686,0.766
3522,21,42,-3.0,0,47.5,1,1,0.667,21.67,20.58,1.09,0.583,26.67,24.83,1.84,0.572,0.604
3523,24,25,-3.0,0,50.0,0,0,0.583,21.0,20.42,0.58,0.667,31.83,23.58,8.25,0.539,0.859
3524,24,17,-9.0,0,47.0,0,1,0.75,30.08,23.0,7.08,0.583,22.0,18.08,3.92,0.832,0.748
3525,34,17,-10.5,1,42.0,1,1,0.667,19.25,17.25,2.0,0.16699999999999998,18.33,26.17,-7.84,0.644,0.116
3526,13,27,-6.5,1,42.0,0,0,0.16699999999999998,15.5,27.42,-11.92,0.5,23.92,20.58,3.34,0.039,0.702
3527,13,28,-3.0,0,45.0,0,1,0.583,25.08,19.33,5.75,0.583,27.33,20.17,7.16,0.815,0.853
3528,30,24,-4.5,1,40.0,1,1,0.41700000000000004,19.42,21.42,-2.0,0.16699999999999998,15.83,26.58,-10.75,0.367,0.052
3529,10,41,-8.5,0,50.5,1,1,0.41700000000000004,26.92,26.5,0.42,0.25,19.0,27.58,-8.58,0.523,0.105
3530,24,13,-8.0,0,40.5,0,0,0.083,14.67,28.08,-13.41,0.583,19.25,20.33,-1.08,0.025,0.425
3531,14,24,-1.5,1,48.0,0,0,0.75,31.25,23.75,7.5,0.667,24.83,18.42,6.41,0.839,0.844
3532,14,23,-4.0,1,54.0,0,0,0.667,23.25,20.75,2.5,0.75,31.5,21.08,10.42,0.656,0.916
3533,7,36,-3.0,1,46.5,0,0,0.16699999999999998,17.75,28.17,-10.42,0.25,21.42,26.58,-5.16,0.066,0.222
3534,0,24,-2.5,1,44.5,0,0,0.25,20.33,26.83,-6.5,0.41700000000000004,21.75,23.75,-2.0,0.167,0.377
3535,43,37,-13.5,0,55.0,1,1,0.75,31.67,22.25,9.42,0.41700000000000004,24.25,24.92,-0.67,0.892,0.46
3536,6,12,-6.0,0,40.5,0,1,0.462,21.92,21.92,0.0,0.769,21.15,18.31,2.84,0.5,0.689
3537,20,27,-3.0,1,55.5,0,0,0.385,25.23,26.31,-1.08,0.615,27.85,24.54,3.31,0.438,0.679
3538,20,12,-14.0,0,44.5,0,1,0.615,27.38,19.62,7.76,0.154,15.31,27.38,-12.07,0.873,0.036
3539,21,13,-3.5,0,50.0,0,0,0.5379999999999999,21.62,18.54,3.08,0.769,32.54,23.38,9.16,0.701,0.88
3540,19,17,-3.5,0,41.5,0,1,0.308,20.69,26.23,-5.54,0.154,18.23,26.77,-8.54,0.203,0.1
3541,0,30,-2.5,0,43.5,0,1,0.5379999999999999,21.23,20.77,0.46,0.615,21.62,22.23,-0.61,0.531,0.461
3542,16,14,-8.0,0,42.0,0,1,0.6920000000000001,20.38,17.23,3.15,0.462,20.23,21.62,-1.39,0.714,0.408
3543,17,10,-7.0,1,49.0,0,1,0.6920000000000001,31.31,23.62,7.69,0.5379999999999999,24.15,20.0,4.15,0.845,0.745
3544,31,13,-11.0,1,41.5,1,1,0.5379999999999999,22.38,18.54,3.84,0.154,15.38,26.92,-11.54,0.74,0.041
3545,41,13,-9.5,1,48.0,1,1,0.769,30.85,20.54,10.31,0.5379999999999999,24.15,20.0,4.15,0.917,0.745
3546,24,13,-7.0,1,46.5,0,1,0.308,22.54,25.08,-2.54,0.231,18.77,26.62,-7.85,0.35,0.119
3547,27,38,-3.5,0,55.0,1,1,0.6920000000000001,29.92,23.77,6.15,0.6920000000000001,26.38,23.15,3.23,0.798,0.682
3548,10,22,-4.0,1,49.5,0,0,0.615,22.54,20.92,1.62,0.769,29.62,22.54,7.08,0.604,0.835
3549,17,7,-10.0,1,38.5,0,1,0.6920000000000001,24.77,18.08,6.69,0.5379999999999999,18.77,20.62,-1.85,0.855,0.373
3550,11,16,-3.5,1,41.5,0,0,0.154,16.92,28.77,-11.85,0.154,16.46,26.85,-10.39,0.046,0.059
3551,15,31,-3.0,1,53.5,0,0,0.385,21.62,29.08,-7.46,0.385,25.62,27.62,-2.0,0.149,0.39
3552,21,13,-4.0,1,39.0,0,1,0.14300000000000002,15.07,26.86,-11.79,0.14300000000000002,16.5,27.86,-11.36,0.038,0.048
3553,35,38,-2.0,0,40.5,1,1,0.5,17.93,20.36,-2.43,0.5710000000000001,21.64,21.0,0.64,0.333,0.542
3554,27,24,-7.0,0,51.0,0,0,0.214,18.36,26.43,-8.07,0.643,29.71,24.79,4.92,0.111,0.748
3555,6,35,-9.5,1,36.5,1,0,0.7859999999999999,20.5,17.43,3.07,0.7140000000000001,24.21,17.29,6.92,0.708,0.868
3556,17,13,-6.0,0,40.0,0,1,0.35700000000000004,20.57,25.57,-5.0,0.5,19.71,21.43,-1.72,0.223,0.385
3557,14,20,-10.0,0,44.5,0,0,0.35700000000000004,21.14,29.21,-8.07,0.7140000000000001,20.07,17.0,3.07,0.13,0.711
3558,42,7,-3.5,1,53.5,0,1,0.7140000000000001,27.21,23.43,3.78,0.7140000000000001,30.29,22.64,7.65,0.707,0.85
3559,25,13,-6.0,0,41.5,0,0,0.5,23.14,19.79,3.35,0.643,26.86,19.07,7.79,0.707,0.877
3560,37,35,-4.5,0,42.5,1,1,0.5,23.36,21.5,1.86,0.429,19.79,21.21,-1.42,0.616,0.405
3561,14,30,-6.0,0,56.0,0,1,0.429,26.0,26.71,-0.71,0.35700000000000004,24.86,26.36,-1.5,0.46,0.414
3562,16,17,-10.0,0,47.0,0,0,0.214,16.43,25.71,-9.28,0.7859999999999999,31.57,20.0,11.57,0.075,0.937
3563,26,24,-7.0,0,41.5,1,0,0.14300000000000002,15.21,27.21,-12.0,0.5710000000000001,21.57,18.14,3.43,0.037,0.722
3564,20,12,-2.5,1,49.5,0,1,0.643,27.79,24.21,3.58,0.5710000000000001,23.0,18.14,4.86,0.694,0.79
3565,27,37,-7.0,0,43.5,1,1,0.429,20.79,21.21,-0.42,0.35700000000000004,22.64,24.21,-1.57,0.472,0.404
3566,3,20,-11.5,1,49.0,0,0,0.14300000000000002,18.14,26.21,-8.07,0.7140000000000001,31.14,23.21,7.93,0.11,0.853
3567,37,28,-3.5,0,47.5,1,0,0.643,22.21,20.64,1.57,0.7859999999999999,29.07,21.64,7.43,0.602,0.85
3568,3,34,-2.5,0,48.0,0,1,0.4,25.2,25.53,-0.33,0.4,20.33,24.73,-4.4,0.481,0.246
3569,20,10,-14.0,0,40.0,0,1,0.6,25.93,19.47,6.46,0.467,19.27,21.13,-1.86,0.838,0.375
3570,47,14,-16.5,1,48.5,1,1,0.733,29.0,22.67,6.33,0.2,15.93,27.0,-11.07,0.811,0.049
3571,30,20,-9.0,1,47.0,1,1,0.733,30.4,21.87,8.53,0.733,20.07,16.8,3.27,0.876,0.724
3572,23,17,-8.5,0,38.5,1,1,0.5329999999999999,23.27,19.33,3.94,0.2,15.47,25.93,-10.46,0.74,0.053
3573,19,7,-3.0,1,42.0,0,1,0.5329999999999999,22.27,18.27,4.0,0.6,22.73,21.93,0.8,0.75,0.551
3574,24,37,-7.0,0,41.0,1,1,0.5329999999999999,24.27,22.4,1.87,0.2,16.4,25.13,-8.73,0.614,0.084
3575,13,9,-7.0,0,47.5,0,1,0.4,20.8,22.27,-1.47,0.33299999999999996,20.67,28.6,-7.93,0.405,0.13
3576,9,17,-4.5,0,43.5,0,1,0.8,30.6,19.73,10.87,0.5329999999999999,21.73,18.67,3.06,0.93,0.699
3577,26,34,-1.0,1,52.0,1,0,0.4,23.6,24.4,-0.8,0.6,29.33,24.93,4.4,0.452,0.726
3578,27,17,-3.0,1,48.5,0,1,0.667,27.27,23.4,3.87,0.667,23.2,21.13,2.07,0.711,0.63
3579,20,17,-6.0,0,37.5,0,1,0.467,19.07,21.53,-2.46,0.733,19.53,18.6,0.93,0.338,0.566
3580,20,6,-11.0,1,41.5,0,1,0.733,24.93,16.53,8.4,0.4,21.2,22.27,-1.07,0.909,0.431
3581,20,23,-6.0,0,46.5,0,0,0.133,17.13,25.8,-8.67,0.4,25.2,26.93,-1.73,0.09,0.403
3582,10,27,-7.5,1,46.5,0,0,0.133,16.27,27.4,-11.13,0.667,28.73,23.93,4.8,0.05,0.748
3583,17,44,-6.0,1,47.5,1,0,0.267,18.93,26.27,-7.34,0.733,28.2,22.33,5.87,0.133,0.798
3584,24,31,-3.0,0,42.0,1,1,1.0,27.0,20.0,7.0,1.0,19.0,13.0,6.0,0.85,0.878
3585,32,40,-1.0,0,44.5,1,1,1.0,27.0,14.0,13.0,1.0,28.0,21.0,7.0,0.975,0.843
3586,24,17,-3.0,1,41.0,0,1,1.0,20.0,9.0,11.0,0.0,20.0,27.0,-7.0,0.983,0.15
3587,23,48,-2.0,1,46.0,1,0,0.0,23.0,31.0,-8.0,1.0,31.0,19.0,12.0,0.144,0.946
3588,24,19,-3.5,1,48.0,0,1,1.0,33.0,13.0,20.0,1.0,33.0,28.0,5.0,0.995,0.734
3589,28,14,-1.0,0,41.0,1,0,0.0,10.0,31.0,-21.0,1.0,42.0,14.0,28.0,0.002,0.999
3590,27,17,-3.0,1,49.5,0,1,1.0,31.0,23.0,8.0,0.0,31.0,34.0,-3.0,0.856,0.359
3591,23,20,-6.0,0,42.0,1,0,0.0,9.0,20.0,-11.0,1.0,17.0,10.0,7.0,0.017,0.932
3592,26,16,-2.5,1,44.0,0,1,0.0,3.0,20.0,-17.0,0.0,28.0,33.0,-5.0,0.0,0.266
3593,19,26,-9.0,0,47.0,0,1,0.0,19.0,31.0,-12.0,0.0,14.0,42.0,-28.0,0.054,0.001
3594,20,24,-2.0,0,50.0,0,1,0.0,26.0,27.0,-1.0,1.0,26.0,24.0,2.0,0.444,0.615
3595,37,33,-6.0,0,42.0,1,0,0.0,13.0,33.0,-20.0,0.0,13.0,19.0,-6.0,0.005,0.122
3596,10,20,-6.5,0,54.0,0,1,0.0,24.0,26.0,-2.0,1.0,27.0,26.0,1.0,0.385,0.556
3597,43,18,-6.0,1,46.0,1,1,0.0,21.0,28.0,-7.0,1.0,20.0,3.0,17.0,0.157,1.0
3598,24,10,-3.0,0,41.0,0,0,0.0,10.0,17.0,-7.0,1.0,34.0,31.0,3.0,0.068,0.641
3599,7,20,-6.0,0,46.0,0,1,0.0,14.0,27.0,-13.0,1.0,31.0,10.0,21.0,0.025,0.998
3600,32,21,-3.0,1,45.0,1,1,0.0,23.0,25.5,-2.5,0.5,17.0,13.5,3.5,0.354,0.765
3601,47,7,-7.0,1,45.0,1,1,1.0,39.5,21.0,18.5,0.5,19.0,23.0,-4.0,0.98,0.255
3602,24,28,-1.5,0,45.5,1,1,0.0,23.0,28.0,-5.0,1.0,28.5,16.0,12.5,0.239,0.964
3603,27,22,-9.5,0,43.0,1,1,1.0,22.0,13.0,9.0,0.0,19.0,28.5,-9.5,0.943,0.087
3604,20,27,-3.5,0,44.0,1,1,0.5,19.0,22.5,-3.5,0.5,25.0,33.0,-8.0,0.28,0.156
3605,28,39,0.0,0,43.5,1,0,1.0,23.5,18.0,5.5,1.0,25.0,22.0,3.0,0.816,0.677
3606,12,24,-3.0,1,45.0,0,0,0.0,22.0,29.5,-7.5,1.0,25.0,18.5,6.5,0.15,0.846
3607,19,9,-6.0,1,41.0,0,1,0.0,18.5,25.5,-7.0,0.5,20.0,30.5,-10.5,0.139,0.077
3608,14,41,-1.0,0,43.5,1,1,0.5,18.5,16.5,2.0,0.5,29.5,27.0,2.5,0.648,0.631
3609,31,14,-2.0,1,45.5,0,1,0.5,14.5,18.0,-3.5,0.5,26.0,26.0,0.0,0.244,0.5
3610,51,17,-14.0,1,49.0,1,1,1.0,34.0,26.5,7.5,0.5,16.0,20.0,-4.0,0.823,0.232
3611,17,24,-3.0,0,47.0,0,1,1.0,25.5,8.5,17.0,0.0,17.0,23.0,-6.0,0.997,0.158
3612,26,0,-16.5,1,43.5,0,1,0.0,24.0,30.5,-6.5,0.0,23.0,39.5,-16.5,0.192,0.034
3613,6,12,-1.0,0,48.5,0,1,0.5,22.0,27.5,-5.5,0.5,32.0,23.0,9.0,0.213,0.879
3614,33,35,-3.5,0,46.5,1,0,0.5,28.0,21.0,7.0,0.0,10.5,23.5,-13.0,0.843,0.014
3615,38,28,-5.5,1,47.5,1,1,1.0,29.0,20.0,9.0,0.5,25.5,25.5,0.0,0.897,0.5
3616,20,23,-3.0,1,44.0,0,0,0.667,25.33,17.33,8.0,0.0,23.33,28.0,-4.67,0.894,0.254
3617,22,24,-7.0,0,43.5,1,1,1.0,42.0,16.33,25.67,0.33299999999999996,16.67,22.33,-5.66,0.997,0.167
3618,48,21,-4.5,1,47.5,1,1,1.0,29.67,24.0,5.67,0.33299999999999996,18.67,20.0,-1.33,0.78,0.407
3619,10,24,-6.0,0,46.5,0,1,0.667,33.33,22.67,10.66,0.33299999999999996,26.0,24.0,2.0,0.911,0.615
3620,22,20,-3.0,0,44.5,0,0,0.0,15.33,35.0,-19.67,0.667,25.67,28.67,-3.0,0.008,0.34
3621,36,21,-3.5,1,45.0,1,1,1.0,28.33,18.67,9.66,0.33299999999999996,26.33,29.67,-3.34,0.917,0.327
3622,23,20,-7.0,0,43.5,0,1,1.0,24.67,16.33,8.34,0.667,20.0,16.67,3.33,0.909,0.728
3623,16,13,-4.0,0,43.5,0,1,0.33299999999999996,18.67,26.67,-8.0,0.33299999999999996,16.33,30.33,-14.0,0.115,0.027
3624,14,27,-2.5,1,42.5,0,0,0.33299999999999996,17.0,24.67,-7.67,0.667,22.67,13.67,9.0,0.111,0.939
3625,26,20,-3.0,1,48.5,0,1,0.0,20.0,28.0,-8.0,0.667,25.0,25.0,0.0,0.124,0.5
3626,30,27,-5.0,0,44.5,1,1,0.33299999999999996,22.0,27.67,-5.67,0.33299999999999996,19.33,24.0,-4.67,0.207,0.227
3627,3,17,-7.5,1,48.0,0,0,0.33299999999999996,15.0,31.0,-16.0,1.0,32.0,22.67,9.33,0.015,0.888
3628,23,37,-3.0,1,40.5,1,0,0.33299999999999996,16.33,26.67,-10.34,1.0,23.67,16.0,7.67,0.059,0.897
3629,23,20,-3.0,0,45.5,0,0,0.33299999999999996,18.33,19.67,-1.34,0.33299999999999996,19.33,21.0,-1.67,0.405,0.387
3630,13,10,-10.0,0,43.0,0,1,0.33299999999999996,24.67,20.33,4.34,0.0,18.67,27.67,-9.0,0.751,0.094
3631,20,27,-5.0,0,41.0,1,1,0.25,19.25,27.0,-7.75,0.5,18.0,23.25,-5.25,0.125,0.193
3632,25,19,-7.0,0,48.5,0,1,1.0,34.25,23.25,11.0,0.5,19.5,19.75,-0.25,0.913,0.482
3633,30,33,-6.5,0,43.0,1,1,0.25,23.25,26.0,-2.75,0.25,21.25,25.5,-4.25,0.342,0.259
3634,27,24,-3.0,1,44.5,1,1,1.0,30.25,19.25,11.0,0.5,21.75,17.75,4.0,0.934,0.754
3635,6,30,-8.5,1,50.5,0,0,0.5,23.75,25.25,-1.5,1.0,39.67,23.33,16.34,0.412,0.964
3636,17,42,-4.5,1,46.0,1,0,0.0,16.5,24.0,-7.5,0.75,37.0,18.25,18.75,0.111,0.986
3637,24,10,-9.0,1,46.0,0,1,1.0,28.25,17.75,10.5,0.5,18.5,22.25,-3.75,0.935,0.264
3638,17,18,-9.5,0,44.5,0,1,0.25,25.0,31.25,-6.25,0.25,17.0,31.25,-14.25,0.206,0.028
3639,30,27,-7.5,0,44.0,1,1,0.5,25.5,20.5,5.0,0.25,12.0,27.5,-15.5,0.778,0.01
3640,10,16,-5.5,1,45.0,0,0,0.5,24.25,27.0,-2.75,1.0,24.25,17.25,7.0,0.347,0.87
3641,39,17,-6.5,1,49.5,1,1,0.25,19.5,21.5,-2.0,0.25,21.5,26.0,-4.5,0.367,0.25
3642,38,31,-1.0,1,41.5,1,1,0.25,18.0,29.25,-11.25,0.25,15.5,26.75,-11.25,0.057,0.045
3643,13,14,-1.0,1,43.0,0,0,0.33299999999999996,29.67,25.67,4.0,0.5,27.5,23.0,4.5,0.705,0.741
3644,20,24,-4.0,0,45.5,0,1,0.5,24.0,27.5,-3.5,0.5,24.0,18.75,5.25,0.309,0.801
3645,31,21,-3.0,0,52.5,0,0,0.2,20.6,28.6,-8.0,1.0,32.4,22.4,10.0,0.128,0.902
3646,21,34,-3.0,1,42.0,1,0,0.6,24.8,21.0,3.8,1.0,29.6,20.2,9.4,0.722,0.904
3647,23,26,-3.5,0,42.0,1,0,0.4,23.6,26.4,-2.8,1.0,22.6,15.8,6.8,0.341,0.876
3648,37,34,-3.5,0,45.5,1,1,0.0,16.6,27.6,-11.0,0.4,17.2,28.4,-11.2,0.053,0.053
3649,27,20,-10.5,0,50.5,0,1,1.0,27.4,16.2,11.2,0.4,23.2,26.8,-3.6,0.951,0.3
3650,27,34,-9.0,0,54.0,1,0,0.6,19.8,22.6,-2.8,1.0,37.25,19.0,18.25,0.322,0.983
3651,20,31,-3.0,0,43.0,1,1,0.2,18.6,29.0,-10.4,0.2,19.4,27.0,-7.6,0.071,0.13
3652,16,10,-3.5,1,43.0,0,1,0.5,20.0,18.25,1.75,0.2,23.4,28.6,-5.2,0.623,0.233
3653,34,20,-7.5,1,40.0,1,1,0.75,23.75,13.75,10.0,0.4,19.4,20.8,-1.4,0.951,0.405
3654,25,13,-5.5,0,45.0,0,0,0.6,24.0,19.0,5.0,0.8,38.0,18.0,20.0,0.789,0.989
3655,25,20,-2.5,0,43.5,1,0,0.2,15.0,28.0,-13.0,0.2,24.6,27.4,-2.8,0.029,0.345
3656,23,27,-7.0,0,41.0,1,1,0.4,22.2,19.6,2.6,1.0,27.0,17.75,9.25,0.668,0.916
3657,10,38,-2.5,0,43.5,1,1,0.25,25.5,22.75,2.75,0.25,16.25,25.25,-9.0,0.66,0.078
3658,27,7,-3.5,1,50.5,0,1,0.4,23.4,20.6,2.8,0.6,26.4,21.8,4.6,0.673,0.753
3659,3,20,-6.5,1,42.0,0,0,0.33299999999999996,16.67,26.67,-10.0,0.33299999999999996,22.33,20.83,1.5,0.066,0.597
3660,27,16,-2.5,1,46.0,0,1,1.0,27.0,18.8,8.2,0.5,24.0,18.33,5.67,0.889,0.82
3661,19,28,-1.0,0,45.0,1,1,0.16699999999999998,20.0,28.67,-8.67,0.6,19.2,16.6,2.6,0.109,0.686
3662,21,27,-5.0,0,53.0,0,1,0.5,21.0,24.5,-3.5,0.33299999999999996,22.33,27.33,-5.0,0.293,0.234
3663,34,31,-3.5,0,41.5,1,0,0.16699999999999998,18.83,29.33,-10.5,0.5,24.17,23.17,1.0,0.071,0.561
3664,23,13,-3.5,1,41.5,0,1,0.16699999999999998,21.17,26.5,-5.33,0.667,24.17,18.0,6.17,0.214,0.839
3665,44,26,-4.5,1,45.5,1,1,0.4,20.6,22.2,-1.6,0.33299999999999996,21.33,25.83,-4.5,0.396,0.249
3666,30,23,-7.0,1,47.5,1,1,1.0,36.6,20.6,16.0,0.8,25.8,15.0,10.8,0.97,0.953
3667,27,20,-3.0,1,44.5,1,1,0.5,23.17,22.67,0.5,0.4,20.2,26.2,-6.0,0.531,0.183
3668,29,37,-3.5,0,48.5,1,1,0.33299999999999996,22.67,26.83,-4.16,0.4,21.4,24.8,-3.4,0.272,0.3
3669,24,6,-6.0,1,44.0,0,1,0.4,16.8,22.6,-5.8,0.33299999999999996,23.5,26.33,-2.83,0.163,0.339
3670,7,10,-6.0,0,45.5,0,0,0.2,22.4,25.8,-3.4,0.833,30.5,23.83,6.67,0.305,0.814
3671,31,30,-3.0,0,41.5,1,1,0.33299999999999996,19.5,23.0,-3.5,0.4,22.0,29.6,-7.6,0.283,0.147
3672,26,18,-10.0,0,49.5,0,1,0.667,33.83,19.17,14.66,0.16699999999999998,23.83,27.0,-3.17,0.967,0.324
3673,36,7,-8.0,1,51.5,0,1,1.0,35.5,21.0,14.5,0.5,24.5,22.83,1.67,0.96,0.601
3674,20,23,-8.0,0,47.5,0,1,0.857,27.57,21.43,6.14,0.33299999999999996,23.33,29.83,-6.5,0.813,0.188
3675,29,26,-4.5,0,50.5,1,1,0.14300000000000002,23.0,26.86,-3.86,0.28600000000000003,23.57,28.29,-4.72,0.287,0.253
3676,20,23,-1.5,1,44.0,0,0,0.33299999999999996,20.0,29.83,-9.83,0.667,20.67,17.0,3.67,0.088,0.743
3677,20,34,-7.0,1,46.0,1,0,0.28600000000000003,21.0,26.0,-5.0,0.7140000000000001,32.71,19.0,13.71,0.226,0.961
